Order id,Tracking number,Carrier,Label Created Date,Delivered date,Events,Warehouse
6863587413867,9400111107984889997313,USPS,29-12-2021 21:46,07-01-2022 16:17,"Status: delivered: Description: January 7 11:17 am Delivered, Individual Picked Up at Post Office in KENWOOD, CA, date: 07-01-2022 16:17",Hardway Warehouse
4870191477484,9400111107984927141142,USPS,22-01-2022 23:35,,"Status: in_transit: Description: January 25 11:52 pm Arrived at USPS Regional Origin Facility in CHICAGO IL NETWORK DISTRIBUTION CENTER, date: 26-01-2022 04:52",Hardway Warehouse
3870152548305,9400111107984927152162,USPS,22-01-2022 23:47,,"Status: in_transit: Description: January 25 11:49 pm Arrived at USPS Regional Origin Facility in CHICAGO IL NETWORK DISTRIBUTION CENTER, date: 26-01-2022 04:49",Hardway Warehouse
3870152548305,9400111107984927152162,USPS,22-01-2022 23:47,,"Status: in_transit: Description: January 25 11:49 pm Arrived at USPS Regional Origin Facility in CHICAGO IL NETWORK DISTRIBUTION CENTER, date: 26-01-2022 04:49",Hardway Warehouse
3870152548305,9400111107984927152162,USPS,22-01-2022 23:47,,"Status: in_transit: Description: January 25 11:49 pm Arrived at USPS Regional Origin Facility in CHICAGO IL NETWORK DISTRIBUTION CENTER, date: 26-01-2022 04:49",Hardway Warehouse
3870152548305,9400111107984927152162,USPS,22-01-2022 23:47,,"Status: in_transit: Description: January 25 11:49 pm Arrived at USPS Regional Origin Facility in CHICAGO IL NETWORK DISTRIBUTION CENTER, date: 26-01-2022 04:49",Hardway Warehouse
4870203161214,9400111107984927160235,USPS,22-01-2022 23:53,,"Status: pre_transit: Description: January 22 6:53 pm Shipping Label Created, USPS Awaiting Item in HOMER GLEN, IL, date: 22-01-2022 23:53",Hardway Warehouse
4870215483306,9400111107984927167067,USPS,22-01-2022 23:55,,"Status: in_transit: Description: January 25 11:58 pm Arrived at USPS Regional Origin Facility in CHICAGO IL NETWORK DISTRIBUTION CENTER, date: 26-01-2022 04:58",Hardway Warehouse
3870164812008,9400111107984927169986,USPS,22-01-2022 23:51,,"Status: in_transit: Description: January 25 11:58 pm Arrived at USPS Regional Origin Facility in CHICAGO IL NETWORK DISTRIBUTION CENTER, date: 26-01-2022 04:58",Hardway Warehouse
3870164812008,9400111107984927169986,USPS,22-01-2022 23:51,,"Status: in_transit: Description: January 25 11:58 pm Arrived at USPS Regional Origin Facility in CHICAGO IL NETWORK DISTRIBUTION CENTER, date: 26-01-2022 04:58",Hardway Warehouse
3870188068494,9400111107984927175178,USPS,22-01-2022 23:36,,"Status: in_transit: Description: January 25 11:51 pm Arrived at USPS Regional Origin Facility in CHICAGO IL NETWORK DISTRIBUTION CENTER, date: 26-01-2022 04:51",Hardway Warehouse
3870188017792,9400111107984927178001,USPS,22-01-2022 23:37,,"Status: in_transit: Description: January 26 12:00 am Arrived at USPS Regional Origin Facility in CHICAGO IL NETWORK DISTRIBUTION CENTER, date: 26-01-2022 05:00",Hardway Warehouse
4870215745866,9400111107984927181773,USPS,22-01-2022 23:59,,"Status: pre_transit: Description: January 22 6:59 pm Shipping Label Created, USPS Awaiting Item in HOMER GLEN, IL, date: 22-01-2022 23:59",Hardway Warehouse
3870140120151,9400111107984927426201,USPS,23-01-2022 00:30,,"Status: in_transit: Description: January 26 4:59 am Departed USPS Regional Facility in CHICAGO IL NETWORK DISTRIBUTION CENTER, date: 26-01-2022 09:59",Hardway Warehouse
2870136690293,9400111107984927463084,USPS,23-01-2022 00:36,,"Status: in_transit: Description: January 25 11:52 pm Arrived at USPS Regional Origin Facility in CHICAGO IL NETWORK DISTRIBUTION CENTER, date: 26-01-2022 04:52",Hardway Warehouse
3870152978891,9400111107984927466474,USPS,23-01-2022 00:40,,"Status: in_transit: Description: January 26 12:06 am Arrived at USPS Regional Origin Facility in CHICAGO IL NETWORK DISTRIBUTION CENTER, date: 26-01-2022 05:06",Hardway Warehouse
3870151239625,9400111107984927483778,USPS,23-01-2022 00:41,,"Status: in_transit: Description: January 26 5:00 am Departed USPS Regional Facility in CHICAGO IL NETWORK DISTRIBUTION CENTER, date: 26-01-2022 10:00",Hardway Warehouse
3870195674501,9400111107984992062182,USPS,24-01-2022 20:28,,"Status: in_transit: Description: January 26 1:13 am Departed USPS Regional Destination Facility in PROVIDENCE RI DISTRIBUTION CENTER, date: 26-01-2022 06:13",iFulfill Warehouse
1870083832622,9400111107984992372816,USPS,24-01-2022 20:34,,"Status: in_transit: Description: January 26 12:12 am Arrived at USPS Regional Destination Facility in TUCSON AZ DISTRIBUTION CENTER, date: 26-01-2022 05:12",iFulfill Warehouse
4870190559425,9400111107984992836226,USPS,24-01-2022 20:30,,"Status: in_transit: Description: January 25 In Transit, Arriving On Time, date: 25-01-2022 05:00",iFulfill Warehouse
3870188747757,9400111107984992857597,USPS,24-01-2022 20:32,,"Status: in_transit: Description: January 26 2:36 am Arrived at USPS Facility in PATERSON, NJ, date: 26-01-2022 07:36",iFulfill Warehouse
3870152500510,9400111107984995957751,USPS,24-01-2022 20:24,,"Status: in_transit: Description: January 26 4:43 am Departed USPS Regional Facility in LANCASTER PA DISTRIBUTION CENTER, date: 26-01-2022 09:43",iFulfill Warehouse
4870190128039,9400111107984998005084,USPS,24-01-2022 23:06,,"Status: in_transit: Description: January 25 6:50 am Arrived at USPS Facility in HARRISBURG, PA, date: 25-01-2022 11:50",iFulfill Warehouse
4870191777717,9400111107984998090745,USPS,24-01-2022 23:04,,"Status: out_for_delivery: Description: January 26 6:10 am Out for Delivery, Expected Delivery by 9:00pm in BROWNS MILLS, NJ, date: 26-01-2022 11:10",iFulfill Warehouse
4870226376901,9400111107984998212383,USPS,24-01-2022 23:17,,"Status: in_transit: Description: January 25 11:42 pm Arrived at USPS Regional Facility in NASHUA NH DISTRIBUTION CENTER, date: 26-01-2022 04:42",iFulfill Warehouse
3870189501199,9400111107984998339417,USPS,24-01-2022 23:11,,"Status: in_transit: Description: January 26 3:31 am Arrived at USPS Regional Destination Facility in WHITE PLAINS NY DISTRIBUTION CENTER, date: 26-01-2022 08:31",iFulfill Warehouse
4870191489770,9400111107984998361425,USPS,24-01-2022 23:15,25-01-2022 14:07,"Status: delivered: Description: January 25 9:07 am Delivered, In/At Mailbox in LYKENS, PA, date: 25-01-2022 14:07",iFulfill Warehouse
3870189125965,9400111107984998826122,USPS,24-01-2022 23:09,,"Status: in_transit: Description: January 26 4:50 am Arrived at USPS Facility in JAMESTOWN, NY, date: 26-01-2022 09:50",iFulfill Warehouse
4870215918774,9400111107984998847905,USPS,24-01-2022 23:08,,"Status: in_transit: Description: January 25 8:20 pm Departed USPS Regional Facility in GREENSBORO NC DISTRIBUTION CENTER, date: 26-01-2022 01:20",iFulfill Warehouse
8863663851304,9405511107984502815393,USPS,10-01-2022 23:17,14-01-2022 15:03,"Status: delivered: Description: January 14 10:03 am Delivered, Front Door/Porch in CAREY, OH, date: 14-01-2022 15:03",iFulfill Warehouse
9870040345755,9405511107984504170599,USPS,11-01-2022 01:27,13-01-2022 17:09,"Status: delivered: Description: January 13 12:09 pm Delivered, In/At Mailbox in HEMET, CA, date: 13-01-2022 17:09",iFulfill Warehouse
8870038821477,9405511107984504434196,USPS,11-01-2022 01:31,14-01-2022 15:38,"Status: delivered: Description: January 14 10:38 am Delivered, In/At Mailbox in BRATTLEBORO, VT, date: 14-01-2022 15:38",iFulfill Warehouse
9870042452529,9405511107984504453883,USPS,11-01-2022 01:34,13-01-2022 15:13,"Status: delivered: Description: January 13 10:13 am Delivered, Parcel Locker in BRISTOL, TN, date: 13-01-2022 15:13",iFulfill Warehouse
9870042452529,9405511107984504453883,USPS,11-01-2022 01:34,13-01-2022 15:13,"Status: delivered: Description: January 13 10:13 am Delivered, Parcel Locker in BRISTOL, TN, date: 13-01-2022 15:13",iFulfill Warehouse
7863649245501,9405511107984505192415,USPS,10-01-2022 22:57,14-01-2022 22:03,"Status: delivered: Description: January 14 5:03 pm Delivered, Front Door/Porch in WEST COLUMBIA, SC, date: 14-01-2022 22:03",iFulfill Warehouse
9870042076320,9405511107984505784078,USPS,10-01-2022 22:54,14-01-2022 18:31,"Status: delivered: Description: January 14 1:31 pm Delivered, Front Door/Porch in GOSHEN, IN, date: 14-01-2022 18:31",iFulfill Warehouse
7863659481975,9405511107984505904520,USPS,10-01-2022 23:12,13-01-2022 16:21,"Status: delivered: Description: January 13 11:21 am Delivered, In/At Mailbox in UNIONDALE, NY, date: 13-01-2022 16:21",iFulfill Warehouse
9870068320038,9405511107984505940078,USPS,10-01-2022 23:09,13-01-2022 16:45,"Status: delivered: Description: January 13 11:45 am Delivered, Front Door/Porch in CANTON, MA, date: 13-01-2022 16:45",iFulfill Warehouse
9870053830885,9405511107984506136852,USPS,11-01-2022 18:45,13-01-2022 16:17,"Status: delivered: Description: January 13 11:17 am Delivered, Front Door/Porch in LOS ANGELES, CA, date: 13-01-2022 16:17",iFulfill Warehouse
8863650350251,9405511107984506161182,USPS,11-01-2022 18:53,13-01-2022 18:10,"Status: delivered: Description: January 13 1:10 pm Delivered, Front Door/Porch in DALLAS, TX, date: 13-01-2022 18:10",iFulfill Warehouse
8863663982805,9405511107984506209297,USPS,11-01-2022 18:21,13-01-2022 18:20,"Status: delivered: Description: January 13 1:20 pm Delivered, Front Door/Porch in JAMESTOWN, NY, date: 13-01-2022 18:20",iFulfill Warehouse
8870027531226,9405511107984506292237,USPS,11-01-2022 18:14,15-01-2022 12:54,"Status: delivered: Description: January 15 7:54 am Delivered, Parcel Locker in NASHUA, IA, date: 15-01-2022 12:54",iFulfill Warehouse
8870027531226,9405511107984506292237,USPS,11-01-2022 18:14,15-01-2022 12:54,"Status: delivered: Description: January 15 7:54 am Delivered, Parcel Locker in NASHUA, IA, date: 15-01-2022 12:54",iFulfill Warehouse
8863665421694,9405511107984506403909,USPS,11-01-2022 19:04,15-01-2022 16:05,"Status: delivered: Description: January 15 11:05 am Delivered, Front Door/Porch in SPRING HILL, KS, date: 15-01-2022 16:05",iFulfill Warehouse
8863653058922,9405511107984506541182,USPS,11-01-2022 18:24,13-01-2022 20:27,"Status: delivered: Description: January 13 3:27 pm Delivered, In/At Mailbox in WAYNE, MI, date: 13-01-2022 20:27",iFulfill Warehouse
9870068155370,9405511107984506552911,USPS,11-01-2022 18:28,13-01-2022 21:59,"Status: delivered: Description: January 13 4:59 pm Delivered, Front Door/Porch in PERRY HALL, MD, date: 13-01-2022 21:59",iFulfill Warehouse
9870066196562,9405511107984506698213,USPS,11-01-2022 19:09,15-01-2022 20:21,"Status: delivered: Description: January 15 3:21 pm Delivered, In/At Mailbox in PAXICO, KS, date: 15-01-2022 20:21",iFulfill Warehouse
9870041332476,9405511107984506757972,USPS,11-01-2022 18:40,13-01-2022 21:06,"Status: delivered: Description: January 13 4:06 pm Delivered, Front Door/Porch in TORRINGTON, CT, date: 13-01-2022 21:06",iFulfill Warehouse
9870042281541,9405511107984507286594,USPS,11-01-2022 02:13,15-01-2022 15:42,"Status: delivered: Description: January 15 10:42 am Delivered, Front Door/Porch in LAWRENCE, KS, date: 15-01-2022 15:42",iFulfill Warehouse
8870039650723,9405511107984507330198,USPS,11-01-2022 02:01,13-01-2022 20:20,"Status: delivered: Description: January 13 3:20 pm Delivered, Front Door/Porch in ELMIRA, NY, date: 13-01-2022 20:20",iFulfill Warehouse
9870068011630,9405511107984507366456,USPS,11-01-2022 02:06,14-01-2022 14:52,"Status: delivered: Description: January 14 9:52 am Delivered, Individual Picked Up at Post Office in PENTWATER, MI, date: 14-01-2022 14:52",iFulfill Warehouse
9870042398824,9405511107984507398037,USPS,11-01-2022 02:03,15-01-2022 14:27,"Status: delivered: Description: January 15 9:27 am Delivered, In/At Mailbox in BOONSBORO, MD, date: 15-01-2022 14:27",iFulfill Warehouse
9870042398824,9405511107984507398037,USPS,11-01-2022 02:03,15-01-2022 14:27,"Status: delivered: Description: January 15 9:27 am Delivered, In/At Mailbox in BOONSBORO, MD, date: 15-01-2022 14:27",iFulfill Warehouse
9870068602840,9405511107984507541921,USPS,11-01-2022 02:16,13-01-2022 19:01,"Status: delivered: Description: January 13 2:01 pm Delivered, Front Door/Porch in COPPERAS COVE, TX, date: 13-01-2022 19:01",iFulfill Warehouse
9870030299293,9405511107984507550091,USPS,11-01-2022 02:18,14-01-2022 22:19,"Status: delivered: Description: January 14 5:19 pm Delivered, Front Door/Porch in KLAMATH FALLS, OR, date: 14-01-2022 22:19",iFulfill Warehouse
9870069162660,9405511107984507713922,USPS,11-01-2022 02:21,13-01-2022 14:35,"Status: delivered: Description: January 13 9:35 am Delivered, Front Door/Porch in COXS CREEK, KY, date: 13-01-2022 14:35",iFulfill Warehouse
9870054678373,9405511107984507850092,USPS,11-01-2022 01:59,13-01-2022 14:35,"Status: delivered: Description: January 13 9:35 am Delivered, In/At Mailbox in TUCSON, AZ, date: 13-01-2022 14:35",iFulfill Warehouse
3870163699002,9405511107984510082701,USPS,19-01-2022 23:22,22-01-2022 17:02,"Status: delivered: Description: January 22 12:02 pm Delivered, Front Door/Porch in SAINT ALBANS, VT, date: 22-01-2022 17:02",iFulfill Warehouse
3870152711727,9405511107984510217066,USPS,19-01-2022 23:40,24-01-2022 18:10,"Status: delivered: Description: January 24 1:10 pm Delivered, Front Door/Porch in ALDEN, NY, date: 24-01-2022 18:10",iFulfill Warehouse
3870164115987,9405511107984510310378,USPS,19-01-2022 23:31,24-01-2022 21:29,"Status: delivered: Description: January 24 4:29 pm Delivered, Front Door/Porch in DAVENPORT, FL, date: 24-01-2022 21:29",iFulfill Warehouse
3870176698940,9405511107984510562296,USPS,19-01-2022 23:53,24-01-2022 18:54,"Status: delivered: Description: January 24 1:54 pm Delivered, In/At Mailbox in LANGHORNE, PA, date: 24-01-2022 18:54",iFulfill Warehouse
3870163927445,9405511107984510811424,USPS,19-01-2022 23:25,24-01-2022 19:51,"Status: delivered: Description: January 24 2:51 pm Delivered, Front Door/Porch in FORT MYERS, FL, date: 24-01-2022 19:51",iFulfill Warehouse
3870163989265,9405511107984518494469,USPS,19-01-2022 22:54,24-01-2022 21:03,"Status: delivered: Description: January 24 4:03 pm Delivered, Left with Individual in ORANGEBURG, NY, date: 24-01-2022 21:03",iFulfill Warehouse
8863665941210,9405511107984526024986,USPS,08-01-2022 01:25,14-01-2022 15:40,"Status: delivered: Description: January 14 10:40 am Delivered, In/At Mailbox in GULFPORT, MS, date: 14-01-2022 15:40",iFulfill Warehouse
8870039460497,9405511107984527152053,USPS,07-01-2022 21:59,10-01-2022 18:53,"Status: delivered: Description: January 10 1:53 pm Delivered, Front Door/Porch in BROOKLYN, NY, date: 10-01-2022 18:53",iFulfill Warehouse
8870038808431,9405511107984527297488,USPS,07-01-2022 21:37,10-01-2022 20:40,"Status: delivered: Description: January 10 3:40 pm Delivered, Front Door/Porch in EL PASO, TX, date: 10-01-2022 20:40",iFulfill Warehouse
8870038808431,9405511107984527297488,USPS,07-01-2022 21:37,10-01-2022 20:40,"Status: delivered: Description: January 10 3:40 pm Delivered, Front Door/Porch in EL PASO, TX, date: 10-01-2022 20:40",iFulfill Warehouse
8863652823094,9405511107984527451439,USPS,07-01-2022 22:06,10-01-2022 21:37,"Status: delivered: Description: January 10 4:37 pm Delivered, Garage or Other Location at Address in CORNING, CA, date: 10-01-2022 21:37",iFulfill Warehouse
8870027555552,9405511107984527506924,USPS,07-01-2022 21:47,10-01-2022 15:30,"Status: delivered: Description: January 10 10:30 am Delivered, In/At Mailbox in AMSTERDAM, NY, date: 10-01-2022 15:30",iFulfill Warehouse
9870042387965,9405511107984527557346,USPS,07-01-2022 21:45,13-01-2022 20:51,"Status: delivered: Description: January 13 3:51 pm Delivered, Individual Picked Up at Post Office in WAYNE CITY, IL, date: 13-01-2022 20:51",iFulfill Warehouse
9870042387965,9405511107984527557346,USPS,07-01-2022 21:45,13-01-2022 20:51,"Status: delivered: Description: January 13 3:51 pm Delivered, Individual Picked Up at Post Office in WAYNE CITY, IL, date: 13-01-2022 20:51",iFulfill Warehouse
8863664374201,9405511107984527754615,USPS,07-01-2022 21:52,10-01-2022 18:06,"Status: delivered: Description: January 10 1:06 pm Delivered, In/At Mailbox in SEATTLE, WA, date: 10-01-2022 18:06",iFulfill Warehouse
7863626190551,9405511107984527781062,USPS,07-01-2022 21:54,18-01-2022 15:00,"Status: delivered: Description: January 18 10:00 am Delivered, Front Door/Porch in CHECOTAH, OK, date: 18-01-2022 15:00",Hardway Warehouse
7863623595003,9405511107984528380523,USPS,07-01-2022 22:45,08-01-2022 18:36,"Status: delivered: Description: January 8 1:36 pm Delivered, Front Door/Porch in OLEY, PA, date: 08-01-2022 18:36",iFulfill Warehouse
8870027528575,9405511107984528506206,USPS,07-01-2022 23:02,10-01-2022 19:22,"Status: delivered: Description: January 10 2:22 pm Delivered, In/At Mailbox in MACHESNEY PARK, IL, date: 10-01-2022 19:22",iFulfill Warehouse
8863663981838,9405511107984528805798,USPS,07-01-2022 22:39,10-01-2022 16:57,"Status: delivered: Description: January 10 11:57 am Delivered, In/At Mailbox in BRISTOL, TN, date: 10-01-2022 16:57",iFulfill Warehouse
3870187777393,9405511107984534376541,USPS,20-01-2022 22:50,22-01-2022 19:29,"Status: delivered: Description: January 22 2:29 pm Delivered, In/At Mailbox in FLORAL PARK, NY, date: 22-01-2022 19:29",iFulfill Warehouse
3870165068064,9405511107984534875778,USPS,20-01-2022 22:41,24-01-2022 18:18,"Status: delivered: Description: January 24 1:18 pm Delivered, Front Door/Porch in ORLANDO, FL, date: 24-01-2022 18:18",iFulfill Warehouse
3870188150989,9405511107984534884350,USPS,20-01-2022 22:45,24-01-2022 13:01,"Status: delivered: Description: January 24 8:01 am Delivered, Front Door/Porch in WAYNE, PA, date: 24-01-2022 13:01",iFulfill Warehouse
2870121058964,9405511107984549107055,USPS,17-01-2022 19:38,,"Status: pre_transit: Description: January 17 2:38 pm Shipping Label Created, USPS Awaiting Item in MANSFIELD, PA, date: 17-01-2022 19:38",iFulfill Warehouse
1870107319740,9405511107984549159191,USPS,17-01-2022 19:36,22-01-2022 15:35,"Status: delivered: Description: January 22 10:35 am Delivered, In/At Mailbox in WEST PLAINS, MO, date: 22-01-2022 15:35",iFulfill Warehouse
1870107319740,9405511107984549159191,USPS,17-01-2022 19:36,22-01-2022 15:35,"Status: delivered: Description: January 22 10:35 am Delivered, In/At Mailbox in WEST PLAINS, MO, date: 22-01-2022 15:35",iFulfill Warehouse
1870095127996,9405511107984549838997,USPS,17-01-2022 19:02,20-01-2022 22:48,"Status: delivered: Description: January 20 5:48 pm Delivered, In/At Mailbox in HOUSTON, TX, date: 20-01-2022 22:48",iFulfill Warehouse
1870070049082,9405511107984569064734,USPS,12-01-2022 00:28,18-01-2022 21:32,"Status: delivered: Description: January 18 4:32 pm Delivered, Front Door/Porch in FAYETTEVILLE, AR, date: 18-01-2022 21:32",iFulfill Warehouse
9870068553957,9405511107984569191461,USPS,12-01-2022 01:15,14-01-2022 20:09,"Status: delivered: Description: January 14 3:09 pm Delivered, In/At Mailbox in UNIONDALE, NY, date: 14-01-2022 20:09",iFulfill Warehouse
9870055149346,9405511107984569286679,USPS,12-01-2022 00:54,15-01-2022 18:35,"Status: delivered: Description: January 15 1:35 pm Delivered, Front Desk/Reception/Mail Room in MIAMI BEACH, FL, date: 15-01-2022 18:35",iFulfill Warehouse
9870067722210,9405511107984569413013,USPS,12-01-2022 01:21,14-01-2022 17:36,"Status: delivered: Description: January 14 12:36 pm Delivered, In/At Mailbox in CHICAGO, IL, date: 14-01-2022 17:36",iFulfill Warehouse
1870071278064,9405511107984569548548,USPS,12-01-2022 00:57,14-01-2022 19:25,"Status: delivered: Description: January 14 2:25 pm Delivered, In/At Mailbox in MONTCLAIR, NJ, date: 14-01-2022 19:25",iFulfill Warehouse
1870071278064,9405511107984569548548,USPS,12-01-2022 00:57,14-01-2022 19:25,"Status: delivered: Description: January 14 2:25 pm Delivered, In/At Mailbox in MONTCLAIR, NJ, date: 14-01-2022 19:25",iFulfill Warehouse
9870068890365,9405511107984569581200,USPS,12-01-2022 01:03,14-01-2022 17:25,"Status: delivered: Description: January 14 12:25 pm Delivered, Front Door/Porch in DEANSBORO, NY, date: 14-01-2022 17:25",iFulfill Warehouse
1870082374323,9405511107984569711447,USPS,12-01-2022 01:05,14-01-2022 20:29,"Status: delivered: Description: January 14 3:29 pm Delivered, In/At Mailbox in AKRON, OH, date: 14-01-2022 20:29",iFulfill Warehouse
8863653753062,9405511107984569882055,USPS,12-01-2022 00:38,15-01-2022 19:52,"Status: delivered: Description: January 15 2:52 pm Delivered, Front Door/Porch in PUYALLUP, WA, date: 15-01-2022 19:52",iFulfill Warehouse
9870067965560,9405511107984571080760,USPS,18-01-2022 23:58,21-01-2022 18:24,"Status: delivered: Description: January 21 1:24 pm Delivered, Front Door/Porch in MADISON, MS, date: 21-01-2022 18:24",iFulfill Warehouse
1870106019438,9405511107984576282565,USPS,18-01-2022 23:11,21-01-2022 22:12,"Status: delivered: Description: January 21 5:12 pm Delivered, In/At Mailbox in FORT MYERS, FL, date: 21-01-2022 22:12",iFulfill Warehouse
1870106311345,9405511107984576419626,USPS,18-01-2022 23:33,20-01-2022 16:47,"Status: delivered: Description: January 20 11:47 am Delivered, Front Desk/Reception/Mail Room in WOODBURY, NY, date: 20-01-2022 16:47",iFulfill Warehouse
1870070918781,9405511107984576921013,USPS,18-01-2022 23:50,20-01-2022 16:04,"Status: delivered: Description: January 20 11:04 am Delivered, In/At Mailbox in RIDGEFIELD, WA, date: 20-01-2022 16:04",iFulfill Warehouse
9870068918072,9405511107984580623996,USPS,13-01-2022 23:20,17-01-2022 20:02,"Status: delivered: Description: January 17 3:02 pm Delivered, Front Door/Porch in CANTON, GA, date: 17-01-2022 20:02",iFulfill Warehouse
1870106819275,9405511107984580679771,USPS,13-01-2022 23:18,18-01-2022 16:25,"Status: delivered: Description: January 18 11:25 am Delivered, In/At Mailbox in NORTH HAVEN, CT, date: 18-01-2022 16:25",iFulfill Warehouse
9870054626907,9405511107984584262801,USPS,13-01-2022 18:24,15-01-2022 18:34,"Status: delivered: Description: January 15 1:34 pm Delivered, In/At Mailbox in ACTON, MA, date: 15-01-2022 18:34",iFulfill Warehouse
1870107758576,9405511107984584294895,USPS,13-01-2022 18:20,18-01-2022 17:39,"Status: delivered: Description: January 18 12:39 pm Delivered, In/At Mailbox in SCOTTSBORO, AL, date: 18-01-2022 17:39",iFulfill Warehouse
9870054550459,9405511107984584356876,USPS,13-01-2022 18:06,15-01-2022 20:28,"Status: delivered: Description: January 15 3:28 pm Delivered, In/At Mailbox in SLIDELL, LA, date: 15-01-2022 20:28",iFulfill Warehouse
1870108294902,9405511107984584522998,USPS,13-01-2022 18:35,15-01-2022 15:24,"Status: delivered: Description: January 15 10:24 am Delivered, Garage or Other Location at Address in LOUISVILLE, KY, date: 15-01-2022 15:24",iFulfill Warehouse
1870095116158,9405511107984584583289,USPS,13-01-2022 18:38,15-01-2022 16:18,"Status: delivered: Description: January 15 11:18 am Delivered, Front Door/Porch in HAMLIN, NY, date: 15-01-2022 16:18",iFulfill Warehouse
9870054497970,9405511107984586087211,USPS,13-01-2022 23:40,15-01-2022 15:42,"Status: delivered: Description: January 15 10:42 am Delivered, Front Door/Porch in GRAYSON, GA, date: 15-01-2022 15:42",iFulfill Warehouse
9870068792694,9405511107984597856165,USPS,10-01-2022 18:18,12-01-2022 17:06,"Status: delivered: Description: January 12 12:06 pm Delivered, Front Desk/Reception/Mail Room in MUNCIE, IN, date: 12-01-2022 17:06",iFulfill Warehouse
9870068792694,9405511107984597856165,USPS,10-01-2022 18:18,12-01-2022 17:06,"Status: delivered: Description: January 12 12:06 pm Delivered, Front Desk/Reception/Mail Room in MUNCIE, IN, date: 12-01-2022 17:06",iFulfill Warehouse
7863638646745,9405511107984811669878,USPS,05-01-2022 22:06,11-01-2022 15:26,"Status: delivered: Description: January 11 10:26 am Delivered, Front Door/Porch in MCALLEN, TX, date: 11-01-2022 15:26",iFulfill Warehouse
8863651587138,9405511107984812424032,USPS,05-01-2022 00:04,07-01-2022 18:06,"Status: delivered: Description: January 7 1:06 pm Delivered, Front Door/Porch in CAMARILLO, CA, date: 07-01-2022 18:06",iFulfill Warehouse
8863651265206,9405511107984812611821,USPS,05-01-2022 00:09,08-01-2022 16:42,"Status: delivered: Description: January 8 11:42 am Delivered, Front Door/Porch in NEW PALESTINE, IN, date: 08-01-2022 16:42",iFulfill Warehouse
7863637712958,9405511107984812948248,USPS,05-01-2022 00:17,10-01-2022 18:36,"Status: delivered: Description: January 10 1:36 pm Delivered, Front Door/Porch in PARKER, CO, date: 10-01-2022 18:36",iFulfill Warehouse
7863611995353,9405511107984819113786,USPS,05-01-2022 01:10,12-01-2022 15:24,"Status: delivered: Description: January 12 10:24 am Delivered, Front Door/Porch in STATESVILLE, NC, date: 12-01-2022 15:24",iFulfill Warehouse
7863637634710,9405511107984819182515,USPS,05-01-2022 01:16,10-01-2022 17:23,"Status: delivered: Description: January 10 12:23 pm Delivered, Front Door/Porch in MONTGOMERY, AL, date: 10-01-2022 17:23",iFulfill Warehouse
7863649822405,9405511107984830224607,USPS,06-01-2022 21:17,08-01-2022 21:06,"Status: delivered: Description: January 8 4:06 pm Delivered, In/At Mailbox in CHICAGO, IL, date: 08-01-2022 21:06",iFulfill Warehouse
9870042844956,9405511107984831300157,USPS,06-01-2022 23:40,08-01-2022 20:34,"Status: delivered: Description: January 8 3:34 pm Delivered, In/At Mailbox in WALNUT COVE, NC, date: 08-01-2022 20:34",iFulfill Warehouse
8870038758076,9405511107984833115681,USPS,07-01-2022 01:41,10-01-2022 18:09,"Status: delivered: Description: January 10 1:09 pm Delivered, In/At Mailbox in MISHAWAKA, IN, date: 10-01-2022 18:09",iFulfill Warehouse
8870028131054,9405511107984833217606,USPS,07-01-2022 01:09,11-01-2022 16:12,"Status: delivered: Description: January 11 11:12 am Delivered, Garage or Other Location at Address in VENICE, FL, date: 11-01-2022 16:12",iFulfill Warehouse
8863653391810,9405511107984833526081,USPS,07-01-2022 01:24,10-01-2022 22:43,"Status: delivered: Description: January 10 5:43 pm Delivered, In/At Mailbox in EL SEGUNDO, CA, date: 10-01-2022 22:43",iFulfill Warehouse
8863664906573,9405511107984833776059,USPS,07-01-2022 01:33,10-01-2022 18:17,"Status: delivered: Description: January 10 1:17 pm Delivered, In/At Mailbox in FAIRVIEW, NC, date: 10-01-2022 18:17",iFulfill Warehouse
9870041338336,9405511107984833787529,USPS,07-01-2022 01:39,10-01-2022 22:39,"Status: delivered: Description: January 10 5:39 pm Delivered, Left with Individual in WATERLOO, IA, date: 10-01-2022 22:39",iFulfill Warehouse
8863652384998,9405511107984835599731,USPS,06-01-2022 00:00,10-01-2022 20:03,"Status: delivered: Description: January 10 3:03 pm Delivered, Front Door/Porch in OREM, UT, date: 10-01-2022 20:03",iFulfill Warehouse
9870041962374,9405511107984835916132,USPS,06-01-2022 00:39,11-01-2022 14:59,"Status: delivered: Description: January 11 9:59 am Delivered, In/At Mailbox in BROKEN ARROW, OK, date: 11-01-2022 14:59",iFulfill Warehouse
8870027599989,9405511107984836174135,USPS,06-01-2022 22:48,12-01-2022 19:06,"Status: delivered: Description: January 12 2:06 pm Delivered, In/At Mailbox in TACOMA, WA, date: 12-01-2022 19:06",iFulfill Warehouse
9870042563850,9405511107984836788943,USPS,06-01-2022 22:44,10-01-2022 16:49,"Status: delivered: Description: January 10 11:49 am Delivered, In/At Mailbox in CEDAR RAPIDS, IA, date: 10-01-2022 16:49",iFulfill Warehouse
7863638450187,9405511107984843625989,USPS,03-01-2022 23:28,07-01-2022 17:59,"Status: delivered: Description: January 7 12:59 pm Delivered, Front Door/Porch in SAINT PAUL, MN, date: 07-01-2022 17:59",iFulfill Warehouse
